"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2528,-0.24673700228,-0.246932201668963,-0.246709367213241,-0.250988229644664,-0.248842075686437,-0.247938682425606,-0.250289460850565,-0.248233580692811,-0.247268337822947,-0.246686719395433,-0.247979010830765,-0.248468150282477,-0.248263771650661,-0.244964524668899,-0.245844535872817,-0.247093857540106
2529,-0.246440182566452,-0.246632972917968,-0.246412888555632,-0.250638943752945,-0.248519276379954,-0.247627032273877,-0.249948798757318,-0.247918291078005,-0.246964960674834,-0.246390520244032,-0.24766686296929,-0.24814996574608,-0.247948109436594,-0.244689579844219,-0.245558730461144,-0.246792633726271
2530,-0.24614355496804,-0.246333966013048,-0.246116597804043,-0.250290497483449,-0.248196989813649,-0.247315757265935,-0.249608869856384,-0.247603421523124,-0.246661856569904,-0.246094505549149,-0.247355096394047,-0.247832236997049,-0.247632871880856,-0.244414557167504,-0.245272981232492,-0.246491656380419
2531,-0.245847121497743,-0.246035182600263,-0.245820497023402,-0.249942884858,-0.247875214043533,-0.247004857155927,-0.249269669483083,-0.247288971227986,-0.24635902652237,-0.245798677418282,-0.247043710783376,-0.247514962794274,-0.247318058126514,-0.244139461983513,-0.244987291877436,-0.246190926844737
2532,-0.245550884138162,-0.245736624299818,-0.245524588247614,-0.249596099966666,-0.247553947144074,-0.246694331695497,-0.248931193024767,-0.246974939396749,-0.246056471528392,-0.245503037927384,-0.24673270581405,-0.247198141906427,-0.247003667321675,-0.243864299565507,-0.244701666035468,-0.245890446439314
2533,-0.245254844841899,-0.245438292706395,-0.245228873479955,-0.249250136966918,-0.247233187207972,-0.246384180633825,-0.248593435920186,-0.246661325237861,-0.245754192566305,-0.245207589121256,-0.246422081161302,-0.246881773111845,-0.246689698619428,-0.243589075116134,-0.244416107295633,-0.245590216462416
2534,-0.244959005531936,-0.245140189389472,-0.244933354693452,-0.248904990082813,-0.246912932345944,-0.246074403717662,-0.248256393658856,-0.246348127964016,-0.245452190596849,-0.244912333013942,-0.246111836498849,-0.24656585519842,-0.246376151177793,-0.243313793768314,-0.244130619197159,-0.245290238190764
2535,-0.244663368102006,-0.24484231589364,-0.244638033831267,-0.248560653604173,-0.246593180686507,-0.24576500069137,-0.247920061780446,-0.24603534679211,-0.245150466563388,-0.244617271589112,-0.245801971498921,-0.246250386963486,-0.246063024159663,-0.243038460586103,-0.24384520523008,-0.244990512879805
2536,-0.244367934416962,-0.24454467373892,-0.244342912807073,-0.248217121885783,-0.246273930375765,-0.245455971296957,-0.247584435874161,-0.245722980943192,-0.244849021392138,-0.244322406800448,-0.24549248583228,-0.245935367213711,-0.245750316732755,-0.242763080565548,-0.243559868835849,-0.244691041763984
2537,-0.244072706313139,-0.244247264421071,-0.244047993505422,-0.247874389346598,-0.245955179577203,-0.24514731527411,-0.247249511578141,-0.245411029642424,-0.244547855992379,-0.244027740572016,-0.245183379168254,-0.245620794764989,-0.245438028069555,-0.24248765863554,-0.243274613407942,-0.24439182605701
2538,-0.243777685598715,-0.243950089411897,-0.243753277782113,-0.247532450468954,-0.245636926471471,-0.244839032360238,-0.246915284578861,-0.245099492119037,-0.244246971256676,-0.243733274798645,-0.244874651174753,-0.245306668442332,-0.245126157347266,-0.24221219965864,-0.242989442292462,-0.244092866952116
2539,-0.243482874054065,-0.243653150159552,-0.243458767464554,-0.247191299797794,-0.245319169256188,-0.2445311222905,-0.246581750610543,-0.244788367606282,-0.24394636806109,-0.243439011346286,-0.244566301518301,-0.244992987079765,-0.244814703747757,-0.241936708431915,-0.242704358788729,-0.243794165622322
2540,-0.243188273432109,-0.243356448088832,-0.24316446435212,-0.246850931939904,-0.245001906145735,-0.244223584797842,-0.246248905454574,-0.244477655341396,-0.243646047265389,-0.243144952052385,-0.244258329864052,-0.244679749520221,-0.244503666457515,-0.241661189687745,-0.24241936614986,-0.243495723220691
2541,-0.242893885458659,-0.243059984601478,-0.242870370216502,-0.246511341563155,-0.244685135371054,-0.243916419613032,-0.24591674493893,-0.244167354565553,-0.243346009713256,-0.242851098726234,-0.243950735875822,-0.24436695461544,-0.244193044667589,-0.241385648094633,-0.242134467583352,-0.243197540880579
2542,-0.242599711832762,-0.242763761076464,-0.242576486802062,-0.246172523395759,-0.244368855179455,-0.243609626464694,-0.245585264937609,-0.243857464523824,-0.243046256232493,-0.24255745314933,-0.243643519216107,-0.244054601225863,-0.243882837573546,-0.241110088257997,-0.241849666251651,-0.242899619715888
2543,-0.242305754227035,-0.242467778870284,-0.24228281582617,-0.245834472225524,-0.244053063834415,-0.24330320507934,-0.245254461370068,-0.243547984465138,-0.242746787635227,-0.242264017075721,-0.243336679546107,-0.243742688220537,-0.243573044375423,-0.240834514720958,-0.241564965272709,-0.242601960821314
2544,-0.242012014287999,-0.242172039317237,-0.24198935897955,-0.245497182899136,-0.243737759615392,-0.242997155181404,-0.244924330200671,-0.243238913642239,-0.242447604718107,-0.241970792232357,-0.24303021652575,-0.243431214477012,-0.243263664277671,-0.240558931965116,-0.241280367720549,-0.242304565272588
2545,-0.241718493636408,-0.24187654372971,-0.241696117926613,-0.245160650321429,-0.243422940817628,-0.242691476493273,-0.244594867438141,-0.242930251311647,-0.242148708262505,-0.241677780319427,-0.242724129813716,-0.243120178881243,-0.242954696489116,-0.240283344411313,-0.240995876625807,-0.242007434126717
2546,-0.241425193867573,-0.241581293398451,-0.241403094305788,-0.244824869454681,-0.243108605751966,-0.242386168735322,-0.244266069135019,-0.242621996733615,-0.24185009903471,-0.241384983010696,-0.242418419067456,-0.242809580327496,-0.242646140222907,-0.240007756420393,-0.240711494976276,-0.241710568422225
2547,-0.241132116551685,-0.241286289592847,-0.241110289729852,-0.244489835317909,-0.242794752744664,-0.242081231625943,-0.243937931387129,-0.242314149172097,-0.241551777786119,-0.241092401953841,-0.242113083943215,-0.242499417718248,-0.242337994696471,-0.239732172293947,-0.240427225717446,-0.241413969179386
2548,-0.24083926323413,-0.240991533561192,-0.240817705786251,-0.244155542986176,-0.242481380137207,-0.241776664881577,-0.243610450333053,-0.242006707894702,-0.241253745253432,-0.240800038770779,-0.241808124096056,-0.242189689964097,-0.242030259131469,-0.239456596275053,-0.240143071753026,-0.241117637400457
2549,-0.240546635435803,-0.240697026530957,-0.24052534403742,-0.243821987589907,-0.242168486286131,-0.241472468216747,-0.24328362215361,-0.241699672172659,-0.240956002158836,-0.240507895057988,-0.241503539179878,-0.241880395983666,-0.241722932753745,-0.239181032549005,-0.23985903594547,-0.240821574069904
2550,-0.240254234653414,-0.240402769709049,-0.2402332060211,-0.243489164314212,-0.241856069562843,-0.241168641344085,-0.24295744307134,-0.241393041280778,-0.240658549210194,-0.240215972386834,-0.241199328847441,-0.241571534703511,-0.241416014793287,-0.23890548524403,-0.239575121116496,-0.240525780154632
2551,-0.239962062359799,-0.240108764282077,-0.239941293250648,-0.243157068398218,-0.241544128353442,-0.240865183974364,-0.242631909349995,-0.241086814497415,-0.240361387101226,-0.239924272303884,-0.240895492750384,-0.241263105058029,-0.24110950448418,-0.238629958432002,-0.239291330047589,-0.240230256604209
2552,-0.239670120004218,-0.239815011416604,-0.239649607215344,-0.242825695134408,-0.241232661058547,-0.240562095816529,-0.242307017294042,-0.240780991104432,-0.240064516511694,-0.239632796331216,-0.240592030539244,-0.240955105989372,-0.240803401064563,-0.238354456129145,-0.239007665480509,-0.239935004351084
2553,-0.239378409012651,-0.239521512259407,-0.2393581493807,-0.242495039867974,-0.240921666093124,-0.240259376577725,-0.241982763248161,-0.240475570387163,-0.239767938107576,-0.239341545966736,-0.240288941863484,-0.240647536447353,-0.240497703776586,-0.238078982296724,-0.238724130117788,-0.239640024310806
2554,-0.239086930788096,-0.239228267937724,-0.239066921188752,-0.242165097996165,-0.240611141886315,-0.239957025963324,-0.241659143596761,-0.240170551634374,-0.239471652541248,-0.239050522684477,-0.239986226371504,-0.240340395389362,-0.240192411866365,-0.23780354084173,-0.238440726623217,-0.23934531738224
2555,-0.238795686710858,-0.238935279559502,-0.238775924058363,-0.24183586496766,-0.240301086881269,-0.239655043676958,-0.241336154763494,-0.239865934138235,-0.239175660451656,-0.2387597279349,-0.239683883710666,-0.240033681780278,-0.239887524583943,-0.23752813561756,-0.238157457622338,-0.239050884447779
2556,-0.238504678138834,-0.238642548213644,-0.238485159385514,-0.241507336281934,-0.239991499534979,-0.239353429420545,-0.241013793210777,-0.239561717194277,-0.238879962464488,-0.238469163145197,-0.239381913527313,-0.239727394592383,-0.239583041183247,-0.237252770424683,-0.237874325702913,-0.238756726373556
2557,-0.2382139064078,-0.238350074970249,-0.238194628543593,-0.241179507488642,-0.239682378318117,-0.239052182894317,-0.24069205543932,-0.239257900101359,-0.238584559192346,-0.23817882971958,-0.239080315466788,-0.239421532805277,-0.239278960922048,-0.236977449011298,-0.237591333415408,-0.238462844009649
2558,-0.237923372831686,-0.238057860880851,-0.237904332883679,-0.240852374187003,-0.239373721714868,-0.238751303796845,-0.240370937987664,-0.23895448216164,-0.238289451234915,-0.237888729039573,-0.238779089173452,-0.239116095405796,-0.238975283061916,-0.23670217507399,-0.237308483273452,-0.238169238190286
2559,-0.237633078702857,-0.237765906978657,-0.237614273734826,-0.240525932025197,-0.239065528222776,-0.238450791825072,-0.240050437431716,-0.238651462680536,-0.237994639179125,-0.237598862464299,-0.238478234290704,-0.23881108138793,-0.238672006868186,-0.236426952258371,-0.2370257777543,-0.23787590973405
2560,-0.237343025292385,-0.237474214278778,-0.237324452404343,-0.240200176699768,-0.238757796352582,-0.238150646674337,-0.239730550384297,-0.238348840966692,-0.237700123599321,-0.237309231330763,-0.238177750461002,-0.238506489752738,-0.238369131609914,-0.236151784159717,-0.236743219299293,-0.237582859444075
2561,-0.237053213850314,-0.237182783778458,-0.237034870178066,-0.239875103955032,-0.238450524628068,-0.237850868038398,-0.239411273494694,-0.238046616331948,-0.23740590505742,-0.237019836954132,-0.237877637325875,-0.23820231950827,-0.23806665655984,-0.235876674323595,-0.236460810314301,-0.237290088108247
2562,-0.236763645605932,-0.236891616457303,-0.23674552832063,-0.239550709582496,-0.238143711585905,-0.237551455609464,-0.239092603448214,-0.237744788091305,-0.237111984103074,-0.236730680628011,-0.237577894525948,-0.237898569669488,-0.237764580994347,-0.235601626246482,-0.236178553170175,-0.236997596499398
2563,-0.236474321768033,-0.236600713277507,-0.236456428075739,-0.239226989420282,-0.237837355775499,-0.237252409078218,-0.23877453696575,-0.237443355562894,-0.236818361273827,-0.236441763624716,-0.237278521700957,-0.237595239258187,-0.237462904193427,-0.235326643376384,-0.235896450203178,-0.236705385375497
2564,-0.236185243525171,-0.236310075184069,-0.236167570666432,-0.238903939352556,-0.23753145575884,-0.236953728133844,-0.238457070803343,-0.237142318067945,-0.236525037095273,-0.236153087195543,-0.236979518489763,-0.237292327302915,-0.237161625440638,-0.235051729113431,-0.235614503715427,-0.23641345547984
2565,-0.235896412045926,-0.236019703105017,-0.235878957295341,-0.238581555308972,-0.237226010110356,-0.236655412464047,-0.238140201751762,-0.236841674930753,-0.236232012081205,-0.235864652571035,-0.236680884530378,-0.236989832838901,-0.23686074402307,-0.234776886810483,-0.235332715975314,-0.236121807541241
2566,-0.235607828479148,-0.235729597951619,-0.235590589144953,-0.238259833264109,-0.236921017416763,-0.236357461755088,-0.237823926636076,-0.236541425478648,-0.235939286733775,-0.235576460961244,-0.236382619459976,-0.236687754907973,-0.236560259231307,-0.234502119773717,-0.235051089217932,-0.235830442274215
2567,-0.235319493954212,-0.235439760618603,-0.235302467377864,-0.237938769236932,-0.236616476276922,-0.236059875691798,-0.237508242315241,-0.236241569041965,-0.235646861543638,-0.23528851355599,-0.236084722914908,-0.23638609255849,-0.23626017035939,-0.234227431263207,-0.234769625645493,-0.235539360379159
2568,-0.235031409581267,-0.23515019198436,-0.235014593137031,-0.237618359290246,-0.236312385301697,-0.235762653957609,-0.237193145681686,-0.235942104954012,-0.235354736990104,-0.23500081152512,-0.235787194530728,-0.236084844845265,-0.235960476704785,-0.233952824493505,-0.23448832742774,-0.235248562542539
2569,-0.234743576451473,-0.23486089291116,-0.234726967546022,-0.237298599530162,-0.236008743113808,-0.235465796234575,-0.23687863366091,-0.235643032551042,-0.235062913541284,-0.234713356018757,-0.235490033942199,-0.235784010829488,-0.235661177568341,-0.233678302634207,-0.234207196702354,-0.234958049437063
2570,-0.234455995637249,-0.234571864245352,-0.23443959170926,-0.23697948610557,-0.2357055483477,-0.235169302203398,-0.236564703211075,-0.235344351172221,-0.234771391654233,-0.234426148167556,-0.235193240783316,-0.235483589578663,-0.235362272254259,-0.233403868810512,-0.233926235575357,-0.23466782172186
2571,-0.234168668192508,-0.234283106817569,-0.234152466712267,-0.236661015207616,-0.235402799649396,-0.234873171543448,-0.236251351322617,-0.235046060159602,-0.234480171775095,-0.234139189082944,-0.234896814687322,-0.235183580166529,-0.235063760070057,-0.23312952610378,-0.233645446121509,-0.234377880042654
2572,-0.233881595152891,-0.23399462144293,-0.233865593621906,-0.236343183069192,-0.235100495676369,-0.23457740393279,-0.235938575017847,-0.234748158858091,-0.234189254339245,-0.23385247985737,-0.234600755286719,-0.234883981672993,-0.234765640326536,-0.232855277552081,-0.2333648303847,-0.234088225031934
2573,-0.233594777536001,-0.233706408921237,-0.233578973486615,-0.236025985964422,-0.234798635097399,-0.234281999048204,-0.235626371350569,-0.234450646615426,-0.233898639771427,-0.233566021564542,-0.23430506221329,-0.234584793184059,-0.234467912337743,-0.23258112615073,-0.233084390378339,-0.233798857309129
2574,-0.233308216341632,-0.233418470037169,-0.233292607336641,-0.235709420208162,-0.234497216592449,-0.233986956565207,-0.235314737405697,-0.234153522782139,-0.233608328485893,-0.233279815259665,-0.234009735098109,-0.234286013791761,-0.234170575420943,-0.232307074852826,-0.232804128085736,-0.233509777480771
2575,-0.233021912551995,-0.23313080556048,-0.233006496184275,-0.235393482155504,-0.234196238852525,-0.233692276158079,-0.235003670298876,-0.233856786711536,-0.233318320886537,-0.232993861979681,-0.233714773571562,-0.233987642594094,-0.233873628896579,-0.232033126569781,-0.232524045460477,-0.233220986140662
2576,-0.232735867131941,-0.232843416246182,-0.232720641024075,-0.235078168201285,-0.233895700579554,-0.23339795749988,-0.234693167176112,-0.233560437759667,-0.233028617367031,-0.232708162743493,-0.233420177263357,-0.23368967869495,-0.233577072088248,-0.231759284171835,-0.232244144426806,-0.232932483870038
2577,-0.232450081029184,-0.232556302834742,-0.232435042833094,-0.234763474779607,-0.233595600486249,-0.233104000262476,-0.2343832252134,-0.233264475285297,-0.23273921831096,-0.232422718552202,-0.233125945802541,-0.233392121204046,-0.233280904322659,-0.231485550488576,-0.231964426879985,-0.232644271237733
2578,-0.232164555174515,-0.232269466052264,-0.232149702571104,-0.234449398363352,-0.233295937295988,-0.232810404116557,-0.234073841616366,-0.232968898649882,-0.232450124091948,-0.232137530389326,-0.232832078817517,-0.233094969236864,-0.232985124929611,-0.231211928309447,-0.23168489468666,-0.232356348800335
2579,-0.231879290482022,-0.231982906610671,-0.231864621180813,-0.234135935463716,-0.232996709742685,-0.23251716873166,-0.233765013619904,-0.23267370721754,-0.232161335073792,-0.231852599221031,-0.232538575936054,-0.232798221914585,-0.232689733241952,-0.230938420384247,-0.231405549685226,-0.232068717102345
2580,-0.231594287849301,-0.231696625207892,-0.231579799588085,-0.233823082629742,-0.23269791657067,-0.232224293776189,-0.233456738487821,-0.232378900355026,-0.231872851610587,-0.231567925996346,-0.232245436785304,-0.232501878364023,-0.232394728595555,-0.230665029423628,-0.231126393686176,-0.231781376676333
2581,-0.231309548157666,-0.231410622528035,-0.231295238702152,-0.233510836447857,-0.232399556534564,-0.231931778917438,-0.233149013512489,-0.232084477431705,-0.231584674046856,-0.231283511647383,-0.231952660991818,-0.232205937717565,-0.232100110329286,-0.230391758099583,-0.230847428472455,-0.231494328043093
2582,-0.231025072272355,-0.231124899241569,-0.231010939415827,-0.233199193541417,-0.23210162839916,-0.231639623821606,-0.232841836014498,-0.231790437819528,-0.231296802717669,-0.230999357089555,-0.231660248181557,-0.231910399113108,-0.231805877784969,-0.230118609045933,-0.230568655799807,-0.231207571711793
2583,-0.230740861042738,-0.230839456005497,-0.230726902605714,-0.232888150570261,-0.231804130939304,-0.231347828153822,-0.232535203342314,-0.231496780893004,-0.23100923794877,-0.230715463221783,-0.231368197979905,-0.231615261693997,-0.231512030307363,-0.229845584858801,-0.230290077397116,-0.230921108180126
2584,-0.230456915302516,-0.230554293463528,-0.230443129132412,-0.232577704230266,-0.231507062939779,-0.231056391578163,-0.232229112871944,-0.23120350602918,-0.230721980056701,-0.230431830926711,-0.231076510011688,-0.231320524608964,-0.231218567244127,-0.229572688097085,-0.230011694966743,-0.230634937934458
2585,-0.230173235869924,-0.230269412246251,-0.230159619840722,-0.232267851252906,-0.231210423195184,-0.230765313757673,-0.231923562006598,-0.230910612607609,-0.230435029348917,-0.230148461070912,-0.23078518390118,-0.231026187012069,-0.230925487945792,-0.229299921282928,-0.229733510184863,-0.230349061449975
2586,-0.229889823547929,-0.229984812971297,-0.229876375559848,-0.231958588404825,-0.230914210509826,-0.230474594354384,-0.231618548176363,-0.230618100010333,-0.230148386123905,-0.229865354505092,-0.230494219272125,-0.230732248062642,-0.230632791765734,-0.229027286902169,-0.229455524701792,-0.230063479190825
2587,-0.229606679124419,-0.229700496243512,-0.229593397103593,-0.231649912487404,-0.230618423697601,-0.230184233029333,-0.231314068837877,-0.230325967621852,-0.229862050671307,-0.229582512064292,-0.23020361574774,-0.23043870692522,-0.230340478060144,-0.228754787404807,-0.229177740142313,-0.229778191610264
2588,-0.229323803372402,-0.229416462655119,-0.229310685270561,-0.23134182033634,-0.230323061581886,-0.22989422944258,-0.23101012147401,-0.230034214829107,-0.22957602327203,-0.22929993456809,-0.229913372950739,-0.230145562769494,-0.230048546188,-0.228482425205444,-0.228900158106,-0.229493199150795
2589,-0.229041197050194,-0.229132712785879,-0.229028240844345,-0.231034308821231,-0.230028122995426,-0.229604583253232,-0.230706703593544,-0.22974284102145,-0.22929030419836,-0.229017622820797,-0.229623490503335,-0.229852814770249,-0.229756995511038,-0.228210202683733,-0.228622780167532,-0.22920850224431
2590,-0.228758860901607,-0.228849247203253,-0.228746064593723,-0.230727374845164,-0.229733606780226,-0.229315294119454,-0.230403812730858,-0.229451845590625,-0.229004893714082,-0.228735577611653,-0.229333968027262,-0.229560462107311,-0.229465825393726,-0.227938122184809,-0.228345607877011,-0.228924101312221
2591,-0.228476795656133,-0.228566066462559,-0.228464157272846,-0.230421015344305,-0.229439511787446,-0.229026361698494,-0.230101446445624,-0.229161227930743,-0.228719792074582,-0.228453799715016,-0.22904480514378,-0.229268503965487,-0.229175035203237,-0.227666186019728,-0.228068642760267,-0.228639996765604
2592,-0.228195002029129,-0.228283171107128,-0.228182519621426,-0.230115227287502,-0.229145836877288,-0.228737785646693,-0.229799602322499,-0.228870987438261,-0.228434999526962,-0.228172289890557,-0.228756001473694,-0.228976939534512,-0.22888462430942,-0.227394396465893,-0.227791886319167,-0.228356189005327
2593,-0.227913480721998,-0.228000561668463,-0.227901152364918,-0.229810007675882,-0.228852580918896,-0.228449565619511,-0.22949827797082,-0.228581123511958,-0.228150516310151,-0.227891048883444,-0.228467556637358,-0.228685768008995,-0.228594592084776,-0.227122755767471,-0.227515340031918,-0.228072678422186
2594,-0.227632232422366,-0.227718238666384,-0.227620056214707,-0.229505353542468,-0.228559742790251,-0.228161701271539,-0.22919747102431,-0.228291635552913,-0.227866342655008,-0.227610077424531,-0.228179470254697,-0.228394988588366,-0.22830493790443,-0.226851266135817,-0.227239005353363,-0.227789465397032
2595,-0.22735125780426,-0.227436202609184,-0.227339231868281,-0.229201261951781,-0.228267321378068,-0.227874192256518,-0.228897179140782,-0.228002522964483,-0.227582478784429,-0.227329376230536,-0.22789174194521,-0.22810460047682,-0.228015661146106,-0.226579929749878,-0.226962883715278,-0.227506550300905
2596,-0.227070557528282,-0.227154453993776,-0.227058680009418,-0.228897729999466,-0.227975315577695,-0.227587038227355,-0.228597400001849,-0.227713785152282,-0.227298924913453,-0.227048946004228,-0.227604371327985,-0.227814602883269,-0.227726761190101,-0.226308748756606,-0.22668697652666,-0.227223933495158
2597,-0.226790132241781,-0.226872993305841,-0.226778401308353,-0.228594754811913,-0.227683724293012,-0.227300238836141,-0.228298131312634,-0.22742542152416,-0.227015681249365,-0.2267687874346,-0.227317358021713,-0.227524995021287,-0.22743823741926,-0.226037725271353,-0.22641128517402,-0.226941615331584
2598,-0.226509982579021,-0.226591821019971,-0.226498396421959,-0.228292333545878,-0.227392546436333,-0.227013793734166,-0.22799937080149,-0.227137431490181,-0.226732747991798,-0.226488901197049,-0.227030701644696,-0.227235776109058,-0.227150089218949,-0.225766861378274,-0.226135811021661,-0.226659596152543
2599,-0.226230109161355,-0.226310937599815,-0.226218665993911,-0.227990463388125,-0.227101780928309,-0.226727702571937,-0.227701116219716,-0.226849814462601,-0.226450125332834,-0.226209287953551,-0.226744401814859,-0.22694694536933,-0.226862315977035,-0.225496159130714,-0.225860555411962,-0.226377876291077
2600,-0.225950512597383,-0.226030343498217,-0.225939210654863,-0.227689141555052,-0.226811426697831,-0.226441964999193,-0.227403365341285,-0.22656256985585,-0.226167813457103,-0.225929948352828,-0.226458458149762,-0.226658502029361,-0.226574917083856,-0.225225620551595,-0.225585519665654,-0.226096456071043
2601,-0.22567119348312,-0.225750039157358,-0.225660031022609,-0.227388365292337,-0.226521482681932,-0.226156580664922,-0.227106115962565,-0.226275697086509,-0.225885812541882,-0.225650883030524,-0.226172870266608,-0.226370445320871,-0.226287891932201,-0.2249552476338,-0.225310705082094,-0.225815335807222
2602,-0.22539215240216,-0.225470025008895,-0.225381127702251,-0.227088131874584,-0.226231947825697,-0.225871549217373,-0.226809365902053,-0.225989195573292,-0.225604122757191,-0.225372092609369,-0.22588763778226,-0.226082774479994,-0.226001239917283,-0.224685042340547,-0.225036112939535,-0.225534515805444
2603,-0.225113389925829,-0.225190301474096,-0.225102501286361,-0.226788438604969,-0.22594282108217,-0.225586870304078,-0.226513113000107,-0.225703064737025,-0.225322744265893,-0.225093577699346,-0.225602760313245,-0.22579548874723,-0.22571496043672,-0.224415006605765,-0.224761744495393,-0.225253996362703
2604,-0.224834906613349,-0.224910868963973,-0.224824152355142,-0.226489282814894,-0.225654101412258,-0.225302543571862,-0.226217355118684,-0.225417304000626,-0.225041677223783,-0.224815338897855,-0.225318237475768,-0.225508587367396,-0.225429052890507,-0.224145142334461,-0.22448760098651,-0.224973777767271
2605,-0.224556703011991,-0.224631727879417,-0.224546081476591,-0.226190661863649,-0.225365787784644,-0.225018568666859,-0.225922090141075,-0.225131912789087,-0.224760921779685,-0.224537376789872,-0.225034068885721,-0.225222069589579,-0.225143516680996,-0.22387545140308,-0.224213683629413,-0.224693860298815
2606,-0.224278779657228,-0.224352878611331,-0.224268289206647,-0.22589257313807,-0.225077879175696,-0.224734945234528,-0.225627315971656,-0.224846890529453,-0.224480478075543,-0.224259691948115,-0.224750254158694,-0.224935934667095,-0.224858351212869,-0.223605935659867,-0.223939993620577,-0.224414244228507
2607,-0.224001137072892,-0.224074321540754,-0.223990776089357,-0.225595014052206,-0.224790374569379,-0.224451672919669,-0.225333030535626,-0.224562236650803,-0.224200346246514,-0.223982284933194,-0.224466792909987,-0.224650181857433,-0.224573555893124,-0.223336596925224,-0.223666532136669,-0.224134929819137
2608,-0.223723775771315,-0.223796057038995,-0.223713542657019,-0.225297982046994,-0.224503272957168,-0.224168751366433,-0.225039231778762,-0.224277950584235,-0.223920526421057,-0.223705156293772,-0.224183684754615,-0.224364810422221,-0.224289130131043,-0.223067436992052,-0.22339330033481,-0.22385591732522
2609,-0.223446696253487,-0.223518085467757,-0.223436589430342,-0.225001474589925,-0.22421657333796,-0.22388618021834,-0.22474591766717,-0.223994031762841,-0.223641018721022,-0.223428306566718,-0.223900929307322,-0.224079819627172,-0.224005073338178,-0.222798457626105,-0.223120299352813,-0.223577206993108
2610,-0.223169899009196,-0.22324040717926,-0.22315991691859,-0.224705489174732,-0.223930274717991,-0.223603959118295,-0.224453086187039,-0.223710479621696,-0.223361823261738,-0.223151736277257,-0.22361852618259,-0.223795208742048,-0.223721384928325,-0.222529660566326,-0.222847530309434,-0.223298799061095
2611,-0.222893384517174,-0.222963022516369,-0.222883525619731,-0.224410023321065,-0.223644376110749,-0.223322087708596,-0.2241607353444,-0.223427293597832,-0.223082940152099,-0.22287544593912,-0.223336474994647,-0.223510977040608,-0.223438064317503,-0.222261047525188,-0.222574994304608,-0.223020693759523
2612,-0.222617153245242,-0.22268593181271,-0.222607416020583,-0.224115074574182,-0.223358876536895,-0.223040565630952,-0.223868863164889,-0.223144473130227,-0.222804369494653,-0.222599436054696,-0.223054775357477,-0.223227123800573,-0.223155110923934,-0.221992620189023,-0.222302692419695,-0.222742891310889
2613,-0.222341205650448,-0.222409135392797,-0.222331588596958,-0.223820640504638,-0.223073775024177,-0.222759392526496,-0.22357746769351,-0.222862017659785,-0.222526111385681,-0.222323707115174,-0.222773426884832,-0.222943648303578,-0.222872524168022,-0.221724380218355,-0.222030625717708,-0.222465391929942
2614,-0.222065542179207,-0.222132633572143,-0.222056043813804,-0.223526718707979,-0.222789070607348,-0.222478568035797,-0.223286546994402,-0.222579926629317,-0.222248165915286,-0.222048259600689,-0.222492429190237,-0.222660549835131,-0.222590303472334,-0.221456329248221,-0.22175879524355,-0.222188195823792
2615,-0.22179016326744,-0.221856426657385,-0.221780782125345,-0.223233306804438,-0.222504762328092,-0.222198091798877,-0.22299609915061,-0.222298199483525,-0.221970533167473,-0.221773093980465,-0.222211781887002,-0.222377827684575,-0.222308448261574,-0.221188468888496,-0.221487202024243,-0.221911303192006
2616,-0.22151506934071,-0.221580514946395,-0.22150580397522,-0.22294040243864,-0.222220849234937,-0.221917963455218,-0.222706122263859,-0.222016835668985,-0.221693213220232,-0.221498210712957,-0.221931484588229,-0.222095481145041,-0.22202695796257,-0.220920800724206,-0.221215847069156,-0.221634714226709
2617,-0.221240260814352,-0.221304898728396,-0.22123110979662,-0.222648003279307,-0.221937330383183,-0.221638182643781,-0.222416614454325,-0.22173583463413,-0.221416206145614,-0.221223610245989,-0.221651536906824,-0.221813509513414,-0.221745832004248,-0.220653326315844,-0.220944731370226,-0.221358429112682
2618,-0.220965738093612,-0.221029578284075,-0.220956700012423,-0.222356107018962,-0.221654204834821,-0.221358749003013,-0.222127573860421,-0.221455195829233,-0.221139512009819,-0.220949293016888,-0.221371938455501,-0.221531912090287,-0.221465069817619,-0.220386047199674,-0.220673855902182,-0.221082448027459
2619,-0.22069150157377,-0.220754553885693,-0.220682575035329,-0.222064711373648,-0.221371471658458,-0.221079662170867,-0.221838998638572,-0.221174918706394,-0.220863130873267,-0.220675259452629,-0.221092688846796,-0.221250688179925,-0.221184670835751,-0.220118964888045,-0.220403221622763,-0.220806771141422
2620,-0.220417551640277,-0.2204798257972,-0.220408735267987,-0.22177381408264,-0.221089129929243,-0.220800921784807,-0.221550886963002,-0.220895002719516,-0.220587062790676,-0.220401509969959,-0.220813787693069,-0.220969837090227,-0.220904634493758,-0.219852080869684,-0.220132829472935,-0.220531398617897
2621,-0.220143888668879,-0.220205394274338,-0.220135181103133,-0.221483412908166,-0.220807178728789,-0.220522527481822,-0.221263237025518,-0.220615447324296,-0.220311307811145,-0.220128044975535,-0.22053523460652,-0.220689358132683,-0.220624960228777,-0.219585396609998,-0.219862680377102,-0.220256330613246
